destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_mean,flow_bytes_s,flow_packets_s,flow_iat_mean,fwd_iat_mean,bwd_iat_mean,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,down_up_ratio,average_packet_size,active_mean,idle_mean,label
3000,18465.577075844692,13,17,13000,13311,1411,52,693.5362479476576,246.015889157995,249449.56477402904,105.20822153871501,1054.8938024661275,1925.3805918532103,989.6861417686043,260,340,52.604110769357504,52.604110769357504,40,1500,599.6682883039182,268.2114482617044,1,0,0,1,0,1.0614040991415472,599.6682883039182,774.2265945965173,4120.608459550451,Benign
80,25450.58823850416,16,9,864,11241,837,47,459.4637436851368,802.9264704328864,268714.7762955137,241.26395484983365,212.27507894117065,3840.73390900188,2869.908483274905,320,180,120.63197742491683,120.63197742491683,40,1500,730.4501995627445,163.10292989009608,1,0,1,1,0,0.9611656582668238,730.4501995627445,72.13135576382834,700.2229118526959,Benign
53,47191.17433466648,4,9,4292,8082,1028,51,237.7707563600525,571.6574194263252,24670.218761645418,41.550977314340955,52.534947170314936,353.9562005131712,1941.988421643899,80,180,20.775488657170477,20.775488657170477,40,1500,435.5955766473862,273.8383861758358,0,0,1,1,0,1.0016963101724234,435.5955766473862,24.594898751345685,2687.0333178595483,Benign
3000,13928.553040247307,4,18,3312,23040,892,51,524.5759029364559,364.821615994755,56145.78975103403,210.04588852719175,53.39912925401981,2828.742144560148,720.7634599282737,80,360,105.02294426359587,105.02294426359587,40,1500,208.51154640477034,128.62822950643834,1,0,1,1,0,0.9435558677393373,208.51154640477034,315.1115077158709,2084.853258399899,Benign
4444,17283.963169577364,40,73,12000,29200,500,40,300.0,400.0,38814.515247482166,5.833252650103996,503.6310628068212,2915.572503738728,1780.1652444139688,800,1460,2.916626325051998,2.916626325051998,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
8080,22891.994827893082,60,19,18000,7600,500,40,300.0,400.0,20188.940177015138,10.3069214264765,576.6735490439924,2353.717478533452,2820.697029039364,1200,380,5.15346071323825,5.15346071323825,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
53,516.2863461246305,17,11,9928,9097,515,58,523.6764889109476,759.4962006101719,15219.053588611525,61.49327041810058,218.85250451517075,729.5949294363747,18.391463670686033,340,220,30.74663520905029,30.74663520905029,40,1500,480.3234577254706,106.52998155362178,1,0,1,1,0,0.8284837331050583,480.3234577254706,462.8371911719502,2401.237503582036,Benign
80,29471.268352503597,5,2,3545,380,1453,44,279.44553315108277,783.0644327303861,304032.07741307915,353.574092745435,1508.4528838412675,448.23633379861906,690.0411250832422,100,40,176.7870463727175,176.7870463727175,40,1500,551.8389347278069,169.98786506946198,0,0,1,1,0,1.1014928293575095,551.8389347278069,831.7992872699389,3483.474978536348,Benign
53,4998.688586276679,11,3,5841,2562,1091,47,383.4155543636675,436.9677680185389,376430.5771991714,342.50191879444594,233.48228872444847,2105.5037019807405,1842.3681997817832,220,60,171.25095939722297,171.25095939722297,40,1500,718.3217587328219,214.62291260628217,0,0,1,1,0,1.0352851864060362,718.3217587328219,930.9793980999245,1269.1351654149892,Benign
80,88266.02944559902,4,3,2392,2973,552,55,705.4804505999838,396.9090977968631,327803.61450866645,345.9762516904699,1192.090513508982,1039.619652185734,144.2165696827366,80,60,172.98812584523495,172.98812584523495,40,1500,272.6050350813979,99.33439637700529,1,0,0,1,0,0.861222295686505,272.6050350813979,988.4635792921488,21.894886657276015,Benign
443,1006.984428624949,3561,1,160245,40,110,40,70.78950772684797,10.49286010502685,28307123.696758263,89329.32842091906,2.1257090108219128,8.22487523966905,0.0,71220,20,88436.03513670986,893.2932842091906,40,120,49.290038519464304,14.909973218146787,1,0,0,0,0,0.005728465547181716,49.290038519464304,0.0,0.0,Denial of Service (DoS)
443,9733.546536767984,9,14,8100,7000,1100,100,900.0,500.0,13301.41553504002,26.387567055094145,159.48260214975426,243.78865641754825,334.4791905432876,180,280,13.193783527547073,13.193783527547073,60,1100,700.0,481.8057112292526,1,0,1,1,0,1.0,700.0,50.0,200.0,Web Attack - XSS
3000,10932.175329534128,17,14,4539,2772,549,57,357.4352688235257,730.2571035368235,166280.36577283722,220.08575571283083,1471.489409846322,2737.2064835890155,241.88369992170757,340,280,110.04287785641542,110.04287785641542,40,1500,392.5900684902774,51.513671782024154,1,0,1,1,0,0.9117782710288718,392.5900684902774,384.55507061250006,2144.7825257032564,Benign
80,2322.444974072942,2228,0,126996,0,91,40,42.3072000706387,28.94106028707538,42481734.49964289,81968.3140206889,6.303602216363505,9.691231248629721,0.0,44560,0,81148.630880482,819.683140206889,40,120,40.05400891836193,9.79313468228058,1,0,0,0,0,0.017483647362117567,40.05400891836193,0.0,0.0,Denial of Service (DoS)
8080,21754.399655293044,14,6,4746,612,1189,59,509.32134720431793,569.8815639665168,168241.11583806996,10.787683921822612,439.8189222168007,432.6783090809003,126.88474954215758,280,120,5.393841960911306,5.393841960911306,40,1500,329.1135286446271,393.3115273450855,0,0,1,1,0,1.019733046508103,329.1135286446271,560.0300563927622,236.64067560088708,Benign
6667,30279.96470419504,27,20,8100,8000,500,40,300.0,400.0,13311.106816359428,11.522034797415026,2509.575567310257,810.8650510565244,2473.926919900141,540,400,5.761017398707513,5.761017398707513,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Infiltration
53,47688.41002564046,1,2,741,2662,1163,40,395.5668685606832,806.1939176142787,63339.77446391854,100.69459687807267,967.6547531743386,759.9337874610518,5999.365327678635,20,40,50.34729843903634,50.34729843903634,40,1500,695.2749467235551,144.61903837363133,1,0,0,1,0,1.0726328547021318,695.2749467235551,36.52346026453968,997.9860849718264,Benign
3000,3585.500597939088,9,2,10008,200,742,59,457.103656814363,329.6335049288024,341387.26660599146,355.4462422588046,2059.748845705629,631.0673492221164,1790.5746791983377,180,40,177.7231211294023,177.7231211294023,40,1500,557.2273691596272,334.2948184970205,0,0,1,1,0,0.860224236912129,557.2273691596272,790.35548454146,763.3569268447604,Benign
53,48033.07702082344,16,5,1744,1690,622,50,554.4755820083894,720.9227071141681,141118.37079940765,75.09963544227537,1082.137288997543,857.7030287387158,2103.978012612434,320,100,37.549817721137686,37.549817721137686,40,1500,229.29471514861535,240.6695374858479,0,0,1,1,0,1.104175908184901,229.29471514861535,263.010191925608,2408.9433999579933,Benign
22,100336.26802698593,11,13,6369,12012,1366,52,547.232007802872,744.2338374280545,10965.27463441814,108.73099383502588,1460.427686365052,134.71179839030597,52.399589294995245,220,260,54.36549691751294,54.36549691751294,40,1500,600.2153448200684,61.984627999088005,0,0,0,1,0,1.0137086326232647,600.2153448200684,676.9342437673577,916.5459715262537,Benign
22,163358.68921588812,16,5,8464,5315,912,44,567.2866991401198,691.8647443117604,450014.06401634286,436.9542122289925,446.05400285625836,1404.896586449448,748.1612926699296,320,100,218.47710611449625,218.47710611449625,40,1500,510.0734445550277,380.87123073587907,1,0,1,1,0,1.1099501405087715,510.0734445550277,725.6294373031661,2137.91954268814,Benign
8080,7992.132158538032,15,19,22500,9500,1700,100,1500.0,500.0,82190.12851380302,22.747801301670624,270.03696023229986,243.04940779549747,215.89265363682836,300,380,11.373900650835312,11.373900650835312,60,1700,1000.0,380.5843799255413,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
443,73416.6204248598,17,15,10625,7950,616,42,295.2939270486774,553.6820451134646,135955.43624868256,218.99624747797193,473.9198833581271,718.4349855907869,828.3389673685883,340,300,109.49812373898597,109.49812373898597,40,1500,607.8287805719622,51.334889362322656,0,0,0,1,0,1.0841786638664577,607.8287805719622,832.3271779288099,3628.782287542572,Benign
80,31704.393849937616,13,17,14404,20298,628,49,422.6131713486949,492.0170806652678,82739.44314452296,88.22366461879022,1973.2978715160912,627.6704237096513,1162.5718375205252,260,340,44.11183230939511,44.11183230939511,40,1500,688.9639597203847,203.38513262868227,1,0,1,1,0,1.072047321083323,688.9639597203847,995.2078133146856,13.242486727327861,Benign
80,91255.61986179689,13,2,9672,814,1020,46,264.6593401280742,613.4206102986154,250964.26471365316,275.0799879878804,216.41819082294037,32.96839642705894,88.72527763901235,260,40,137.5399939939402,137.5399939939402,40,1500,384.71856298446096,349.03779527104,1,0,1,1,0,1.0962133121432136,384.71856298446096,351.2220509903299,4591.273353854263,Benign
22,273515.1241562672,3,1,948,561,631,55,717.3678339791691,336.12404491029827,49715.3097683558,18.122421803219254,1247.6396251203294,392.3911359520691,1519.9493384134096,60,20,9.061210901609627,9.061210901609627,40,1500,319.69882689778325,202.8559621087954,0,0,0,1,0,0.8325725075267418,319.69882689778325,790.5901720790862,4521.992269112211,Benign
443,37270.04092981419,6,15,3198,12990,795,48,615.2749255489146,471.53032605347806,220263.3635450344,410.82627044364364,427.9669223439546,355.8239373782947,2278.664040448753,120,300,205.41313522182182,205.41313522182182,40,1500,645.5094076680191,191.36345268115372,0,0,1,1,0,1.0204835954501976,645.5094076680191,138.69581630795201,4442.210497225672,Benign
443,45713.20551722881,18,8,9414,8472,1233,44,528.875681948236,249.34769836950585,330773.7920983358,402.11835064060347,4453.942900332083,1759.672592484298,4385.383168828046,360,160,201.05917532030173,201.05917532030173,40,1500,214.41888237571976,245.59666767276602,0,0,0,1,0,1.09381416996012,214.41888237571976,252.82603224946044,899.0578694982504,Benign
3000,30893.781270405867,2,9,1692,9099,1304,51,637.378634246594,439.8761204495421,270931.5443786717,446.1994445963623,3043.7051166632245,1155.2729809410541,195.04096027741772,40,180,223.09972229818115,223.09972229818115,40,1500,698.7311695113629,136.6781687390877,0,0,1,1,0,0.907517614217362,698.7311695113629,514.783086318998,11.698153639346787,Benign
443,41296.66065196392,9,13,1719,1794,945,40,461.91883705111195,545.976458019956,411929.0786789564,287.2080553294237,885.1086431157681,122.80465057795674,518.0902197015652,180,260,143.60402766471185,143.60402766471185,40,1500,717.7342847832315,254.48789887495886,0,0,1,1,0,0.8463570612729318,717.7342847832315,26.237781980076534,721.1425813453337,Benign
8080,16745.843427092328,7,8,2814,8224,1048,47,452.04464711889386,605.0891106014396,272058.51570229384,190.026919410373,420.4717659508889,1.5835816595707572,2555.495622633982,140,160,95.0134597051865,95.0134597051865,40,1500,350.3279049517175,175.30110551608556,0,0,1,1,0,0.9978290174695897,350.3279049517175,23.272479326935212,1255.9701626730634,Benign
80,3707.7026206324836,695,4,68110,160,87,40,78.88464196680138,2.835916529065008,46537122.49530376,18903.977920712852,5.41237642846069,4.0226070378032786,0.0,13900,80,18714.938141505725,189.03977920712853,40,120,54.004954327588045,15.52554362469851,1,1,0,0,0,0.04715204931555718,54.004954327588045,0.0,0.0,Denial of Service (DoS)
21,1831.7880590506065,87,68,13050,8160,250,40,150.0,120.0,171139.4371433219,137.57750128083262,35.237922777549976,18.84231363099243,46.40165206148431,1740,1360,68.78875064041631,68.78875064041631,40,250,135.0,30.0,1,1,1,1,0,1.0,135.0,47.59661638845188,452.6687903885683,Brute Force
8080,109921.03499000249,13,7,13195,3150,919,42,736.9789416085652,880.6758893835787,66790.46374519465,449.0722017183876,1044.4139381269654,269.98941475998225,1335.9591209386103,260,140,224.5361008591938,224.5361008591938,40,1500,727.3732121020029,222.8313742171182,1,0,1,1,0,0.8741702284309465,727.3732121020029,709.3041833300612,3384.4570115684282,Benign
8080,106048.0917555238,6,8,5340,5184,912,44,599.5808685665256,721.1930418512568,145129.2191205909,169.73794284649964,616.310882609944,717.8779116511291,2219.1746608338267,120,160,84.86897142324982,84.86897142324982,40,1500,483.9912016189452,392.44327077554357,0,0,1,1,0,1.1035745021574996,483.9912016189452,630.4039675629137,1835.2388031574812,Benign
22,33373.38702552292,15,12,3525,3480,913,45,405.0764494409299,355.16287277153936,254827.98044672894,387.73492867804947,194.43365331785125,183.18033384707064,159.27033975571703,300,240,193.86746433902474,193.86746433902474,40,1500,696.0116817967329,325.82766474977603,1,0,1,1,0,0.9509639473919265,696.0116817967329,340.44129245769096,4957.393530063564,Benign
53,39090.2241316019,1,15,785,11670,1450,48,583.2414866124559,720.8999633100755,324251.2772062128,356.52245257940774,460.42928084506707,731.7312424401796,1503.7215410984918,20,300,178.26122628970387,178.26122628970387,40,1500,295.8150040328106,299.216348502468,1,0,0,1,0,0.9577735026198841,295.8150040328106,581.3697998768424,3590.758570293476,Benign
22,44022.09215797655,9,11,2835,14883,1242,44,732.3790217636121,417.66722045955737,436603.597728277,339.9998023830794,1262.086878652679,82.32735044834875,529.0782664723627,180,220,169.9999011915397,169.9999011915397,40,1500,276.698566022724,246.5482734865928,1,0,1,1,0,0.890241623960557,276.698566022724,304.60829359767285,2865.941828039821,Benign
8080,142612.79782735716,4,19,3216,2394,777,41,436.1923074019532,435.30069040124414,238464.54651815846,385.4707329266103,539.2034895017331,2064.97254643843,766.2426018926577,80,380,192.73536646330516,192.73536646330516,40,1500,239.24602279115618,270.6216171592765,1,0,1,1,0,0.8888568800145636,239.24602279115618,640.1781852738653,1763.2096147074244,Benign
3000,72896.63711670763,8,12,7592,2076,1087,43,507.2194093675619,441.07117973437954,209477.16269350998,433.20340389756785,220.9077469734889,458.6047956338335,265.5529498209236,160,240,216.60170194878393,216.60170194878393,40,1500,532.9361214381361,106.3137574612604,0,0,1,1,0,1.0812110283057876,532.9361214381361,188.5045514432303,1933.3298788683423,Benign
22,102153.71209588334,16,12,12256,10056,1336,52,536.3764027779443,496.35967766203646,46025.09742068991,69.55831287296573,1803.7597698861025,2586.2815807665474,2689.77635704073,320,240,34.779156436482864,34.779156436482864,40,1500,508.4802422136554,377.4299284167311,1,0,1,1,0,0.8892059835631045,508.4802422136554,728.5652889140399,3626.5204940643357,Benign
22,24838.842125276376,17,5,11067,4330,1299,52,273.8420309355961,775.6003337017472,102237.84021242328,211.55569878990832,1617.871510826612,148.9434147025375,1159.902258356002,340,100,105.77784939495416,105.77784939495416,40,1500,811.3335135908823,209.0007262771005,0,0,1,1,0,0.8216738947798146,811.3335135908823,311.597595628872,4086.6768535198808,Benign
24894,11.985832662285175,1,0,0,0,0,0,0.0,0.0,0.0,518.880330117092,1.0828151701833515,0.0,0.0,20,0,518.880330117092,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
53,49857.964650651076,44,56,13200,22400,500,40,300.0,400.0,30208.745389761134,12.342867096858969,1777.854099971161,838.6518812975564,655.08468162338,880,1120,6.171433548429484,6.171433548429484,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
443,52508.86081113517,9,5,10341,3415,1244,57,597.8325645185912,678.3116803371448,114492.73870637493,211.2525989966435,851.9648939865251,1088.4457003295965,858.7547983082223,180,100,105.62629949832176,105.62629949832176,40,1500,436.7276996973,74.08702122770626,0,0,1,1,0,0.8811770667847206,436.7276996973,938.4888453348599,3202.085088656208,Benign
80,26190.27179142498,3,16,2091,6976,521,48,667.5202706747236,800.4338664994632,362429.60789455625,449.50593213011734,4063.224540468444,3913.7632625314586,1076.4632209503943,60,320,224.75296606505867,224.75296606505867,40,1500,345.7300021136027,87.22440136601492,1,0,1,1,0,0.8135884237019667,345.7300021136027,391.04609640774737,3740.498676253352,Benign
30659,15.18799648732415,1,0,0,0,0,0,0.0,0.0,0.0,524.0643684910685,9.586742989760918,0.0,0.0,20,0,524.0643684910685,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
8080,8548.98858238324,23,10,34500,5000,1700,100,1500.0,500.0,89897.47357434986,34.51131709823653,114.72484741873923,103.62269561743878,135.0886294306315,460,200,17.255658549118266,17.255658549118266,60,1700,1000.0,446.5866175313613,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
443,84210.85564043133,7,4,6020,2188,706,56,570.3082760185491,466.36917177120506,429361.5763699431,379.6691585568447,18.536927717442744,218.54310397679825,771.0236211282713,140,80,189.83457927842235,189.83457927842235,40,1500,628.1421723538787,300.29408235861945,1,0,0,1,0,0.8073932800052906,628.1421723538787,600.5057333057314,3619.134735972273,Benign
443,10050.595387105779,18,16,17478,13504,645,49,478.2679171653979,264.37702869197904,23352.87822563172,467.98189501506283,1745.2566540357925,602.7867742248006,736.3023830192905,360,320,233.99094750753142,233.99094750753142,40,1500,764.273163369954,328.89292200134395,1,0,1,1,0,1.0431289749358257,764.273163369954,393.3583532945588,2640.4851220133487,Benign
53,137363.7544933795,9,17,1386,7412,810,43,665.2197153649824,308.8160609226805,408931.39965686057,340.00993205431587,1636.2500198351593,994.5726674128567,4973.143595095035,180,340,170.00496602715793,170.00496602715793,40,1500,585.4092659077403,188.44065998766365,1,0,0,1,0,1.00585781440304,585.4092659077403,632.084037620202,1727.088363203947,Benign
53,91860.6648718058,16,7,8896,5593,1254,59,371.9346033761585,377.46449914496213,395705.04178711225,93.37985744212082,833.147406031666,3759.8276543186653,894.5362348296474,320,140,46.68992872106041,46.68992872106041,40,1500,724.3559167459647,139.64827585065956,0,0,1,1,0,1.0299688959462943,724.3559167459647,639.925216276119,2680.880944107164,Benign
8080,27740.249723961242,6,12,4842,5580,685,59,799.7266943156972,692.1034093493286,486001.183927378,306.9361167233713,167.24417835918763,513.3948842222466,65.34540359100588,120,240,153.46805836168565,153.46805836168565,40,1500,298.4425919810535,399.4406177698273,1,0,1,1,0,0.8008137258081902,298.4425919810535,450.5437812581705,3910.0711532537002,Benign
443,27342.928121950416,9,3,369,2475,662,50,673.8325020002144,805.653354112695,231169.4518097564,71.7088856058453,2366.270054645245,4766.789726547239,78.33475848461265,180,60,35.85444280292265,35.85444280292265,40,1500,250.74407431221303,247.95806614808504,1,0,1,1,0,0.9268450458002057,250.74407431221303,50.34307322575493,2901.7557167683526,Benign
443,18449.563832620264,11,5,2123,220,1446,54,300.8637579443373,443.392670497643,43885.83740678944,154.9295127363712,382.9528961550256,1325.5944250181722,1507.3936487661956,220,100,77.4647563681856,77.4647563681856,40,1500,582.22421011696,319.5288743738784,0,0,1,1,0,0.9437033628512963,582.22421011696,521.3278750824683,705.3210708850471,Benign
80,11567.140141666829,2,10,1138,1860,1176,40,711.5200150666127,550.2796865316049,279266.7037706407,201.52432486561617,875.1419640911619,820.5609344803249,1647.2370847668585,40,200,100.76216243280808,100.76216243280808,40,1500,356.17021062073076,220.17685701275667,0,0,0,1,0,0.954600858273229,356.17021062073076,953.1608195705589,2302.4432275802087,Benign
443,1685.865361518882,1248,3,99840,120,85,40,69.9831275694595,15.370424380455168,11552554.033774218,15097.548217188436,8.632096931293283,7.006716728610083,0.0,24960,60,14946.57273501655,150.97548217188435,40,120,61.256974322881646,16.648817514485195,1,1,0,0,0,0.03807946298870685,61.256974322881646,0.0,0.0,Denial of Service (DoS)
8080,9807.778207645635,17,5,19346,600,655,45,270.1886457203547,510.67749608427926,213333.72393539484,395.25980420800425,42.08183712543397,1847.2754008526342,1836.329263311237,340,100,197.62990210400213,197.62990210400213,40,1500,653.1107823741152,364.9137407303448,0,0,0,1,0,0.9326001118086052,653.1107823741152,611.2493783082865,1614.4786168827734,Benign
443,95476.6331393652,7,9,1323,3807,1423,51,344.9512506433325,678.1148687774429,466889.77159829246,114.08563060578788,95.69694832407689,847.6995395504846,594.8029253239217,140,180,57.04281530289394,57.04281530289394,40,1500,223.21651489323517,372.5675743641687,1,0,1,1,0,0.9122078436413301,223.21651489323517,122.42794567812376,2962.472111011771,Benign
53,46369.06861220149,18,11,16128,6589,1223,48,683.9486283052086,717.3046889627117,230319.04344605692,121.1772218583675,1524.085514795037,289.7964411792525,800.8242934892446,360,220,60.58861092918375,60.58861092918375,40,1500,446.152405546048,120.69977947536933,1,0,1,1,0,0.9905101208611456,446.152405546048,499.5320510950755,1863.6834385527256,Benign
22,132382.1006673878,11,9,11968,2295,575,56,245.54490394565067,824.1901080484326,410256.073769177,360.26830609645424,31.899946251722003,735.7279660011061,97.57043308603687,220,180,180.13415304822712,180.13415304822712,40,1500,803.6175901282188,264.4165004612777,0,0,1,1,0,0.8474131598942005,803.6175901282188,145.6767514838959,404.7795602506232,Benign
53,47635.371664792496,54,35,16200,14000,500,40,300.0,400.0,44953.344278264805,16.029879748586374,2625.4139675344027,1713.4493950114809,2244.5098512680224,1080,700,8.014939874293187,8.014939874293187,40,600,350.0,120.0,1,0,1,1,0,1.1,350.0,100.0,2000.0,Botnet
53,127691.82670417773,3,18,2961,21978,576,50,706.6494360379763,207.09682728875475,94050.88353586067,183.41338054265503,351.16705857415684,3518.8682639311805,602.3790786569739,60,360,91.70669027132752,91.70669027132752,40,1500,831.8733090467732,277.85522153598583,1,0,1,1,0,0.8760305389340305,831.8733090467732,50.4576488010714,3282.025528577724,Benign
53,6392.737332792752,1,8,313,5168,1059,48,338.46021767655975,736.0295649268628,367380.70165708516,384.0726899660004,86.45475098010648,1989.1973711586115,363.6514463285642,20,160,192.0363449830002,192.0363449830002,40,1500,583.774734482133,90.3910366791864,1,0,1,1,0,0.8708700805048819,583.774734482133,855.0420830914901,2177.2270958472336,Benign
443,3039.644967773765,3,11,1986,7744,1333,48,312.9547130470824,634.0987599713796,391188.00090308685,300.6575171464051,369.478725719784,2018.3092057785318,270.3933783943968,60,220,150.32875857320255,150.32875857320255,40,1500,479.68612145941034,147.9089653517903,0,0,1,1,0,0.8716391779930749,479.68612145941034,741.8877790806463,883.1051255040129,Benign
3000,36667.29060302803,7,1,385,823,597,42,336.0089303904439,765.5708374660464,64015.48450259133,381.49595744349085,811.2186983919397,150.15843490584783,1147.7648596565205,140,20,190.74797872174543,190.74797872174543,40,1500,325.0655580125748,117.94190802551341,0,0,1,1,0,1.156892362739538,325.0655580125748,826.4820795235617,4255.690860555738,Benign
22,3714.2645893432264,37,92,5550,11040,250,40,150.0,120.0,170456.0578773229,97.53976203064792,49.392543897919495,45.258082908529396,41.88524016497938,740,1840,48.76988101532396,48.76988101532396,40,250,135.0,30.0,1,1,1,1,0,1.0,135.0,13.48655165155549,108.96149683508831,Brute Force
53,18108.678235640495,1,7,1114,5068,951,55,207.22045034302494,544.1712757704667,136709.92290891457,77.9346358721366,861.7329966787631,1334.8921053312743,877.6894521986142,20,140,38.9673179360683,38.9673179360683,40,1500,599.2913968188511,262.2947618962225,0,0,0,1,0,0.8037943328727869,599.2913968188511,981.9030751516218,1056.1295868365055,Benign
443,76087.78413201384,13,6,8723,276,1429,41,263.6609153634522,446.23304447576174,412967.1241572727,286.3728701334675,1443.33876816589,2652.277558018813,986.6408336156884,260,120,143.18643506673374,143.18643506673374,40,1500,438.7328681565722,349.4873058523856,0,0,0,1,0,0.8202693712440775,438.7328681565722,582.2374194828889,4461.686688615517,Benign
443,31112.35831257588,4,14,2220,5152,852,47,756.8793148859131,856.7169491554754,85412.50896892823,261.4510402854054,217.4854200858736,724.2721463790436,717.6101040605276,80,280,130.7255201427027,130.7255201427027,40,1500,678.2374465092071,391.6429647034246,1,0,1,1,0,0.9614645363936094,678.2374465092071,72.82312120505452,2573.359432576281,Benign
443,223660.79344063188,17,2,16422,1654,1385,45,366.5236432018924,258.9197830052064,263376.1687610986,218.0887244456134,3503.8306631723663,1091.932695601406,1649.9382240542407,340,40,109.0443622228067,109.0443622228067,40,1500,287.9085592230809,303.283027736628,0,0,1,1,0,1.1354189026423258,287.9085592230809,483.0650043404094,1075.4105125085716,Benign
28860,40.06593057673372,1,0,0,0,0,0,0.0,0.0,0.0,414.8091535490255,5.00651622898126,0.0,0.0,20,0,414.8091535490255,0.0,0,0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,PortScan
443,3499.7939860058755,803,2,37741,80,63,40,73.67696415939083,32.26347630571618,24396912.281424645,43273.59604854938,9.332329665232674,8.212237199237189,0.0,16060,40,42840.860088063884,432.73596048549376,40,120,74.60331215313126,14.62630510837079,1,0,0,0,0,0.007694251176183698,74.60331215313126,0.0,0.0,Denial of Service (DoS)
8080,7074.346443032342,17,12,9282,15612,784,50,282.53798914980985,813.3616601450783,441509.9687687243,422.74370332656434,99.38583143738335,174.09178277800618,174.7536589340891,340,240,211.37185166328217,211.37185166328217,40,1500,367.9705652871569,75.50970269791375,1,0,1,1,0,0.8276751681939377,367.9705652871569,143.67401643044442,1311.5851603147405,Benign
443,1774.4170693341273,11,10,4598,12880,1078,54,495.76810028991554,339.6587038993936,406556.8583059313,151.20813657709851,395.59188125615674,1262.1004443984893,4790.443037282563,220,200,75.60406828854926,75.60406828854926,40,1500,332.8656652511266,175.26131398184785,0,0,1,1,0,1.134032300298419,332.8656652511266,725.5772249352826,1027.0728989571965,Benign
80,1759.2914865738178,4799,0,388719,0,67,40,53.791729672868485,34.7906795609742,49853331.76130082,24294.62520703423,6.608480910317599,5.866208663414914,0.0,95980,0,24051.67895496389,242.94625207034233,40,120,66.92600681213048,15.495218247121821,1,0,0,0,0,0.04203874424583838,66.92600681213048,0.0,0.0,Denial of Service (DoS)
443,4892.389916839196,13,14,19500,7000,1700,100,1500.0,500.0,63371.55911596823,38.71010916391178,310.25246648053974,494.62739600300614,167.67195110114943,260,280,19.35505458195589,19.35505458195589,60,1700,1000.0,415.8738343287675,1,0,1,1,0,1.0,1000.0,50.0,200.0,Web Attack - SQLi
22,25918.440846149428,19,11,5187,6369,637,42,400.31498809480877,282.7334317590894,445181.86858914123,232.40245959033595,584.3552937447176,2083.8267121943286,1426.38454657244,380,220,116.20122979516798,116.20122979516798,40,1500,799.4901958771861,378.53087212219765,0,0,1,1,0,1.016715772816568,799.4901958771861,595.8141462832654,3126.549077153622,Benign
22,18992.631761090055,2,11,572,3586,1439,49,589.6850783188252,702.0723098682566,350074.2919626137,389.3468448287178,727.4879060035332,2400.9062132017284,319.1860121740955,40,220,194.6734224143589,194.6734224143589,40,1500,449.1721086172997,384.7764216447338,1,0,1,1,0,1.0844839046295502,449.1721086172997,110.4905076411059,4753.177083269796,Benign
8080,73518.03788941372,8,9,4752,12267,967,49,465.2324028449769,750.5047365012165,332115.51969561155,290.4897756214311,1192.6964051517778,2284.439475718373,2272.7979409031627,160,180,145.24488781071554,145.24488781071554,40,1500,496.41562925788634,157.72833943068218,0,0,1,1,0,0.8357467813451817,496.41562925788634,590.9920941127506,2266.2895038331853,Benign
3389,5439.340788613808,58,44,8700,5280,250,40,150.0,120.0,184185.47639831583,60.21153391487717,47.091214710664524,29.899751717912494,12.251347052808033,1160,880,30.105766957438586,30.105766957438586,40,250,135.0,30.0,1,0,1,1,0,1.0,135.0,57.965819913665925,106.31488368841278,Brute Force
3000,77627.52780188824,5,10,5690,12690,1155,46,683.0753508592302,607.2736531031738,160102.25727120665,283.5823916728257,3151.657472554785,106.03897833159829,269.28477099237966,100,200,141.79119583641284,141.79119583641284,40,1500,618.5298744797867,287.44904043243594,0,0,1,1,0,1.1713931193617437,618.5298744797867,79.6629173317327,4871.249744401306,Benign
3000,11393.962373815992,17,6,13039,3270,1220,56,672.8730540433305,672.5187174388493,57196.266474584925,46.642639143027274,706.6456841055863,464.57530860128486,594.1613044710443,340,120,23.321319571513637,23.321319571513637,40,1500,377.3299566911906,336.8876999046135,1,0,0,1,0,1.125327282168192,377.3299566911906,673.3559999047236,2271.9446005197833,Benign
443,4618.807487015293,2767,4,265632,160,116,40,48.87069877911484,35.11410199904012,18107344.157609913,70236.53078749098,4.985924717052298,9.151922548372143,0.0,55340,80,69534.16547961607,702.3653078749098,40,120,47.976597715398945,19.329557706813393,1,1,0,0,0,0.03505246986654844,47.976597715398945,0.0,0.0,Denial of Service (DoS)
